ID,Clee,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
11611858,15031611312000094000000000U1,CENTRO DE ESTUDIOS SUPERIORES NEZAHUALCOYOTL,SECRETARIA DE EDUCACION DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,AMARGURA,CALLE,AMARGURA,CALLE,AMARGURA,CALLE,POCHOTES,,SN,,,,,BARRIO,SAN ANDRES,,,,56334,15,MÉXICO                      ,031,Chimalhuacán,0001,Chimalhuacán                                                                                                  ,015A,015,,,,Fijo,19.41664221,-98.9465343,2024-11
2342943,15031611312000033002000000U9,CENTRO UNIVERSITARIO CHIMALHUACAN CUCH,H AYUNTAMIENTO DE CHIMALHUACAN ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,EMILIANO ZAPATA,CALLE,NINGUNO,CALLE,ZAFIRO,AVENIDA,MEXICO,1,,,,,,BARRIO,TRANPORTISTAS,,,,56363,15,MÉXICO                      ,031,Chimalhuacán,0001,Chimalhuacán                                                                                                  ,1016,044,,CUCH.CHIMALHUACAN22224@GMAIL.COM,,Fijo,19.44341096,-98.9721871,2010-07
1994849,15024611111000061011000000U1,CENTRO UNIVERSITARIO DE CUAUTITLAN MEXICO,SERVICIOS EDUCATIVOS DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,ANENECUILCO,CALLE,DIAGONAL ANENECUILCO,CALLE,PLAN DE AYALA,CALLE,PLAN DE AYALA,,SN,,,,,COLONIA,LAZARO CARDENAS,,,,54870,15,MÉXICO                      ,024,Cuautitlán,0001,Cuautitlán                                                                                                    ,0102,029,,,,Fijo,19.67554652,-99.17130671,2010-07
2122507,15033611311000083012000000U2,CENTRO UNIVERSITARIO INTERAMERICANO,,611312,Escuelas de educación superior del sector público,6 a 10 personas,CALLE,INSURGENTES,CALLE,PUERTO LAZARO CARDENAS,AVENIDA,ENCINO,CALLE,PUERTO CAMPECHE,153,,,,,,COLONIA,ENCINO,,,,55020,15,MÉXICO                      ,033,Ecatepec de Morelos,0001,Ecatepec de Morelos                                                                                           ,3002,023,5522342632,,,Fijo,19.60315031,-99.0576712,2010-07
2133292,15033611312000011000000000U1,CENTRO UNIVERSITARIO UAEM,CENTRO UNIVERSITRIO ECATEPEC UAEM,611312,Escuelas de educación superior del sector público,101 a 250 personas,CALLE,EJIDAL,CALLE,PROLONGACION JOSE REVUELTAS,CALLE,NICOLAS BRAVO,OTRO(ESPECIFIQUE),TERRENO BALDIO,,SN,,,,,COLONIA,TIERRA BLANCA,,,,55020,15,MÉXICO                      ,033,Ecatepec de Morelos,0001,Ecatepec de Morelos                                                                                           ,4087,001,5557873626,,HTTPSCUE.UAEMEX.MX,Fijo,19.59885537,-99.05732608,2010-07
2168348,15122611312000027002000000U8,CENTRO UNIVERSITARIO UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO VALLE DE CHALCO,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,AVENIDA,HERMENEGILDO GALEANA,CALLE,HERMENEGILDO GALEANA,AVENIDA,ACAPOL,AVENIDA,BOULEVARD JUAN PABLO II,,SN,,,,,COLONIA,EL AGOSTADERO,,,,56615,15,MÉXICO                      ,122,Valle de Chalco Solidaridad,0001,Xico                                                                                                          ,0391,016,5559714940,,WWW.CUVALLEDECHALCO.UAEMEX.MX,Fijo,19.29784573,-98.95678837,2010-07
2211075,15013611312000027001000000U9,CENTRO UNIVERSITARIO UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO VALLE DE MEXICO,CENTRO UNIVERSITARIO UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO VALLE DE MEXICO,611312,Escuelas de educación superior del sector público,101 a 250 personas,CALLE,BOULEVARD UNIVERSITARIO,PRIVADA,NINGUNO,CALLE,BOULEVARD UNIVERSITARIO,CALLE,BOULEVARD UNIVERSITARIO,,SN,,,,,FRACCIONAMIENTO,VALLE ESCONDIDO,,,,52948,15,MÉXICO                      ,013,Atizapán de Zaragoza,0001,Ciudad López Mateos                                                                                           ,0359,007,,CUVM@UAEMEX.MX,CUVALLEDEMEXICO.UAEMEX.MX,Fijo,19.58622002,-99.28389889,2014-12
10667246,15057611312000085000000000U4,CLINICA ODONTOLOGICA EL MOLINITO,CLINICA ODONTOLOGICA ELMOLINITO,611312,Escuelas de educación superior del sector público,51 a 100 personas,ANDADOR,RIO HONDO,CALLE,FERROCARRILES A ACAMBARO,CALLE,CIPRES,CALLE,CIPRES,,SN,,,,,COLONIA,JARDINES D L MOLINITO,,,,53530,15,MÉXICO                      ,057,Naucalpan de Juárez,0001,Naucalpan de Juárez                                                                                           ,1559,029,,C.DENTISTA.CLINICAMOLINITO@UNAM.MX,,Fijo,19.46061221,-99.23808858,2024-11
2380470,15058611312000114002000000U0,CLINICA UNIVERSITARIA DE ATENCION A LA SALUD REFORMA,UNAM,611312,Escuelas de educación superior del sector público,101 a 250 personas,CALLE,NORTE 1,CALLE,PONIENTE 10,CALLE,PONIENTE 5,CALLE,NORTE 2,,SN,,,,,COLONIA,LA PERLA,,,,57820,15,MÉXICO                      ,058,Nezahualcóyotl,0001,Ciudad Nezahualcóyotl                                                                                         ,1081,009,,,,Fijo,19.38095173,-98.98604575,2010-07
2206628,15057611162000053011000000U1,COLEGIO DE CIENCIA Y HUMANIDADES PLANTEL NAUCALPANTURNO NOCTURNO,UNAM,611312,Escuelas de educación superior del sector público,251 y más personas,CALZADA,DE LOS REMEDIOS,AVENIDA,NORTEAMERICA,AVENIDA,MORELOS,AVENIDA,CORONA,,SN,,,,,COLONIA,LOS REMEDIOS,,,,53000,15,MÉXICO                      ,057,Naucalpan de Juárez,0001,Naucalpan de Juárez                                                                                           ,0245,002,5553731234,,,Fijo,19.47486806,-99.24712513,2014-12
2206627,15057611162000047010000000U3,COLEGIO DE CIENCIAS Y HUMANIDADES NAUCALPANTURNO VESPERTINO,UNAM,611312,Escuelas de educación superior del sector público,251 y más personas,CALZADA,DE LOS REMEDIOS,AVENIDA,NORTEAMERICA,AVENIDA,MORELOS,AVENIDA,CORONA,,SN,,,,,COLONIA,LOS REMEDIOS,,,,53000,15,MÉXICO                      ,057,Naucalpan de Juárez,0001,Naucalpan de Juárez                                                                                           ,0245,002,5553731234,,,Fijo,19.47506722,-99.24627153,2014-12
2380472,15057611162000077010000000U0,COLEGIO DE CIENCIAS Y HUMANIDADES PLANTEL NAUCALPAN TURNO MATUTINO,UNAM,611312,Escuelas de educación superior del sector público,251 y más personas,CALZADA,DE LOS REMEDIOS,AVENIDA,NORTEAMERICA,AVENIDA,MORELOS,AVENIDA,CORONA,,SN,,,,,COLONIA,LOS REMEDIOS,,,,53000,15,MÉXICO                      ,057,Naucalpan de Juárez,0001,Naucalpan de Juárez                                                                                           ,0245,002,5553731256,,,Fijo,19.47516582,-99.24527501,2010-07
2330988,15099813110000123011000000U9,COLEGIO DE POSTGRADUADOS,COLEGIO DE POSTGRADUADOS,611312,Escuelas de educación superior del sector público,251 y más personas,CALLE,NINGUNO,PRIVADA,NINGUNO,CALLE,NINGUNO,CARRETERA,MANZANA O EDIFICACION CONTIGUA,,SN,,,,,MANZANA,COLEGIO DE POSTGRADUADOS,,,,56230,15,MÉXICO                      ,099,Texcoco,0012,Montecillo                                                                                                    ,1050,015,5959520200,DIRECCIONCM2012@COLPOS.MX,WWW.COLPOS.MX,Fijo,19.4620307,-98.90630712,2014-12
11342566,15099611312000133000000000U4,COORDINACION DE OPERACION CAMPO FITOTECNIA,UNIVERSIDAD AUTONOMA CHAPINGO,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,NUMERO 333,CALLE,NINGUNO,CALLE,NUMERO 56,CALLE,EMILIANO ZAPATA,,SN,,,,,COLONIA,TRINIDAD,,,,56130,15,MÉXICO                      ,099,Texcoco,0064,La Trinidad                                                                                                   ,1652,019,5518028275,,,Fijo,19.491148,-98.87229645,2024-11
2380471,15058611312000093001000000U6,CUAS CLINICA TAMAULIPAS UNAM FES ZARAGOZA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611312,Escuelas de educación superior del sector público,51 a 100 personas,AVENIDA,CUARTA AVENIDA JACARANDAS,CALLE,CRISANTEMO,AVENIDA,TULIPAN,AVENIDA,CUARTA AVENIDA (HELIOTROPO),,SN,,,,,COLONIA,LAS FLORES,,,,57310,15,MÉXICO                      ,058,Nezahualcóyotl,0001,Ciudad Nezahualcóyotl                                                                                         ,051A,003,,,,Fijo,19.41736423,-99.0250776,2010-07
2247620,15108611312000023001000000U6,ESCUELA BELLAS ARTES NIVEL LICENCIATURA TURNO MATUTINO,SECRETARIA DE EDUCACION DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,NINGUNO,CALLE,FRANCISCO I. MADERO,CALLE,NICOLAS BRAVO,CALLE,BENITO JUAREZ,17,,,,,,COLONIA,CENTRO,,,,54960,15,MÉXICO                      ,108,Tultepec,0001,Tultepec                                                                                                      ,0034,029,,ESCUELABELLASARTESTULTEPEC@OUTLOOK.COM,,Fijo,19.68529001,-99.12921991,2014-12
2037929,15099611612000031010000000U3,ESCUELA DE BELLAS ARTES,FOMENTO MUSICAL CONACULTA,611312,Escuelas de educación superior del sector público,0 a 5 personas,CALLE,NINGUNO,CALLE,AZTECA,OTRO(ESPECIFIQUE),RIO,CALLE,IZTACCIHUATL,,SN,,,,,LOCALIDAD,SANTA MARIA TECUANULCO,,,,56244,15,MÉXICO                      ,099,Texcoco,0041,Santa María Tecuanulco                                                                                        ,1258,006,,,,Fijo,19.50571446,-98.76516501,2010-07
2344607,15031611612000032011000000U4,ESCUELA DE BELLAS ARTES DE CHIMALHUACAN 2 TURNO MATUTINO NIVEL 1 LICENCIATURA CLABE 15EAR58W,GOBIERNO DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,AVENIDA,DE LAS TORRES,CALLE,LAS PERAS,AVENIDA,GREGORIO MELERO,AVENIDA,AGRARISMO,,SN,,,,,BARRIO,SARAPEROS,,,,56353,15,MÉXICO                      ,031,Chimalhuacán,0001,Chimalhuacán                                                                                                  ,0554,031,5522287361,ESBACHIMAL2@YSHOO.COM.MX,,Fijo,19.4184032,-98.98461718,2014-12
10214199,15033611312000183000000000U8,ESCUELA DE BELLAS ARTES ECATEPEC,ESCUELA DE BELLAS ARTES DE ECATEPEC,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,EJIDAL,CALLE,PROLONGACION JOSE REVUELTAS,CALLE,NICOLAS BRAVO,OTRO(ESPECIFIQUE),TERRENO BALDIO,,SN,,,,,COLONIA,TIERRA BLANCA,,,,55020,15,MÉXICO                      ,033,Ecatepec de Morelos,0001,Ecatepec de Morelos                                                                                           ,4087,001,,EBAECATEPEC@YAHOO.COM.MX,,Fijo,19.59823423,-99.05359928,2024-11
2247621,15108611312000013002000000U7,ESCUELA DE BELLAS ARTES NIVEL LICENCIATURA TURNO VERPERTINO,SECRETARIA DE EDUCACION DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,NINGUNO,CALLE,FRANCISCO I. MADERO,CALLE,NICOLAS BRAVO,CALLE,BENITO JUAREZ,17,,,,,,COLONIA,CENTRO,,,,54960,15,MÉXICO                      ,108,Tultepec,0001,Tultepec                                                                                                      ,0034,029,,ESCUELABELLASARTESTULTEPEC@OUTLOOK.COM,,Fijo,19.68529001,-99.12921991,2014-12
2247619,15108611312000044000000000U2,ESCUELA DE BELLAS ARTES TECNICO EN MUSICA,,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,NINGUNO,CALLE,FRANCISCO I. MADERO,CALLE,NICOLAS BRAVO,CALLE,BENITO JUAREZ,17,,,,,,COLONIA,CENTRO,,,,54960,15,MÉXICO                      ,108,Tultepec,0001,Tultepec                                                                                                      ,0034,029,,ESCUELABELLASARTESTULTEPEC@OUTLOOK.COM,,Fijo,19.68529001,-99.12921991,2010-07
10246788,15099611312000094000000000U8,ESCUELA DE BELLAS ARTES TEXCOCO 1,GOBIERNO DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,HUAUTLA,CARRETERA,FEDERAL MEXICO- TEXCOCO,CALLE,HUAUTLA MANZANA 2,CARRETERA,A SAN BERNARDINO,,SN,,,,,COLONIA,EL COPORATIVO,,,,56230,15,MÉXICO                      ,099,Texcoco,0007,San Luis Huexotla                                                                                             ,1741,002,,,,Fijo,19.48461314,-98.88555091,2024-11
11128017,15099611312000103000000000U7,ESCUELA DE BELLAS ARTES TEXCOCO 2,GOBIERNO DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,PRIVADA,NINGUNO,CALLE,BARRANQUILLA,CALLE,BARRANQUILLA,CALLE,AHUEHUETES (PALMAS),13,,,,,,COLONIA,SAN MARTÍN,,,,56140,15,MÉXICO                      ,099,Texcoco,0001,Texcoco de Mora                                                                                               ,0847,002,5585076462,,,Fijo,19.50367931,-98.87938689,2024-11
2361085,15039713944000031011000000U3,ESCUELA DEL DEPORTE IXTAPALUCA I TURNO VESPERTINO,GOBIERNO DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,,SN,,,,,COLONIA,GEOVILLAS DE IXTAPALUCA,,,,56530,15,MÉXICO                      ,039,Ixtapaluca,0001,Ixtapaluca                                                                                                    ,1917,011,5512385658,ESDEPIXTAPALUCA@HOTMAIL.COM,,Fijo,19.31528363,-98.89736962,2014-12
8659805,15057931810000065011000000U2,ESCUELA MILITAR DE TRANSMISIONES,SECRETARIA DE LA DEFENSA NACIONAL,611312,Escuelas de educación superior del sector público,6 a 10 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,TRASMICIONES MILITARES,CALLE,TRASMICIONES MILITARES,,SN,,,1,H,COLONIA,LOMAS DE SOTELO,,,,53370,15,MÉXICO                      ,057,Naucalpan de Juárez,0001,Naucalpan de Juárez                                                                                           ,0368,058,,,,Fijo,19.46170131,-99.21605336,2019-11
2016897,15058611312000054001000000U8,ESCUELA NORMAL 3,,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,SAN MATEO,CALLE,AVENIDA LAGO DE XOCHIMILCO,CALLE,AVENIDA SAN ANGEL,CALLE,SAN BARTOLO,,SN,,,,,COLONIA,JOSE VICENTE VILLADA,,,,57710,15,MÉXICO                      ,058,Nezahualcóyotl,0001,Ciudad Nezahualcóyotl                                                                                         ,0986,019,5557971643,,,Fijo,19.39843347,-99.01366025,2010-07
2210584,15013611312000035001000000U2,ESCUELA NORMAL DE ATIZAPAN DE ZARAGOZA,ESCUELA NORMAL DE ATIZAPAN DE ZARAGOZA,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,CERRADA FEDERACION,CALLE,BOULEVARD ADOLFO RUIZ CORTINES,OTRO(ESPECIFIQUE),ARROYO,CALLE,MUNICIPIO LIBRE,,SN,,,,,FRACCIONAMIENTO,LOMAS DE ATIZAPAN,,,,52977,15,MÉXICO                      ,013,Atizapán de Zaragoza,0001,Ciudad López Mateos                                                                                           ,0170,066,5558225520,NORMALATIZAPAN@EDUGEM.GOB.MX,,Fijo,19.55747455,-99.25257743,2014-12
1996821,15025611312000025001000000U7,ESCUELA NORMAL DE CHALCO,GOBIERNO DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,31 a 50 personas,PRIVADA,DE TIZAPA,CERRADA,DE TIZAPA,CALLE,ISIDRO FABELA,CALLE,FRANCISCO VILLA,,SN,,,,,COLONIA,CASCO DE SAN JUAN,,,,56600,15,MÉXICO                      ,025,Chalco,0001,Chalco de Díaz Covarrubias                                                                                    ,1216,005,5559730556,NORMALCHALCO@EDUGEM.GOB.MX,,Fijo,19.26552968,-98.89018346,2010-07
2161861,15020611312000014000000000U2,ESCUELA NORMAL DE COACALCO,GOBIERNO DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,ENRIQUE REBSAMEN,CALLE,GUANAJUATO,CALLE,CHIAPAS,CALLE,GUANAJUATO,65,,,,,,COLONIA,REPÚBLICA MEXICANA,,,,55705,15,MÉXICO                      ,020,Coacalco de Berriozábal,0001,San Francisco Coacalco                                                                                        ,0584,023,,NORMALCOACALCO@EDUGEM.GOB.MX,,Fijo,19.6228169,-99.10094024,2010-07
2214447,15121611312000055000000000U1,ESCUELA NORMAL DE CUAUTITLAN IZCALLI,GOBIERNO DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,51 a 100 personas,AVENIDA,PROLONGACION LOS FRESNOS,CALLE,CIRUELOS PONIENTE,AVENIDA,JORGE JIMENEZ CANTU,CALLE,NINGUNO,68,,,,,,COLONIA,ARCOS DEL ALBA,,,,54750,15,MÉXICO                      ,121,Cuautitlán Izcalli,0001,Cuautitlán Izcalli                                                                                            ,1458,040,,NORMALCUAUTITLAN@EDUGEM.GOB.MX,NORMALCUAUTITLANIZCALLI.EDOMEX.GOB.MX,Fijo,19.64891128,-99.20436388,2010-07
2112662,15033611312000055002000000U8,ESCUELA NORMAL DE ECATEPEC,SECRETARIA DE EDUCACION PUBLICA SEP,611312,Escuelas de educación superior del sector público,11 a 30 personas,AVENIDA,MIGUEL HIDALGO,CALLE,INDEPENDENCIA,AVENIDA,REVOLUCION,AVENIDA,MIGUEL HIDALGO,,SN,,,,,COLONIA,SANTA AGUEDA,,,,55000,15,MÉXICO                      ,033,Ecatepec de Morelos,0001,Ecatepec de Morelos                                                                                           ,1472,001,5558381749,NORMALECTEPEC@EDUGEM.GOB.MX,,Fijo,19.60464055,-99.04347964,2010-07
2221096,15013611312000054002000000U3,ESCUELA NORMAL DE EDUCACION ESPECIAL DEL ESTADO DE MEXICO,GOBIERNO DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,BOULEVARD IGNACIO ZARAGOZA,PRIVADA,HOGARES DE LA PAZ,CALLE,AVENIDA CENTRAL,CALLE,BOULEVARD IGNACIO ZARAGOZA,,SN,,,,,COLONIA,ADOLFO LOPEZ MATEOS,,,,52910,15,MÉXICO                      ,013,Atizapán de Zaragoza,0001,Ciudad López Mateos                                                                                           ,1639,007,,NORMALEDUESPECIAL@EDUGEM.GOB.MX,WWW.NORMALEDUCACIONESPECIAL.EDOMEX.GOB.MX,Fijo,19.5940185,-99.26644131,2014-12
2134519,15070611312000015002000000U4,ESCUELA NORMAL DE LOS REYES ACAQUILPAN,SECRETARIA DE EDUCACION PUBLICA 15ENL0021S,611312,Escuelas de educación superior del sector público,51 a 100 personas,PROLONGACION,PUEBLA,CALLE,EJERCITO DEL TRABAJO,AVENIDA,LAS TORRES,AVENIDA,GENERAL FELIPE ANGELES,,SN,,,,,COLONIA,CIUDAD DE LOS REYES ACAQUILPAN,,,,56440,15,MÉXICO                      ,070,La Paz,0001,Los Reyes Acaquilpan                                                                                          ,0181,017,5558551157,NORMALLOSREYESA@EDUGEM.GOB.MX,,Fijo,19.35768367,-98.96724832,2010-07
8968306,15057611312000055000000000U7,ESCUELA NORMAL DE NAUCALPAN,GOBIERNO DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,51 a 100 personas,AVENIDA,CIRCUITO,PRIVADA,ALFREDO GARCIA SANDOVAL,CALLE,NINGUNO,CALLE,NINGUNO,179,,,,,,COLONIA,SAN MATEO NOPALA,,,,53220,15,MÉXICO                      ,057,Naucalpan de Juárez,0001,Naucalpan de Juárez                                                                                           ,2010,054,,,,Fijo,19.50219184,-99.27057034,2019-11
2115579,15081611312000014001000000U4,ESCUELA NORMAL DE TECAMAC,CCT 15ENSOO35O GERARDO BARRAGAN MENDOZA,611312,Escuelas de educación superior del sector público,11 a 30 personas,CALLE,CENTENARIO DE LA EDUCACION,PRIVADA,NINGUNO,CALLE,ATZOMPA,CALLE,CENTENARIO DE LA EDUCACION,,SN,,,,,COLONIA,TECAMAC DE FELIPE VILLANUEVA,,,,55740,15,MÉXICO                      ,081,Tecámac,0001,Tecámac de Felipe Villanueva                                                                                  ,0467,003,5559346860,,,Fijo,19.70914266,-98.9790519,2010-07
2182358,15092611312000024001000000U0,ESCUELA NORMAL DE TEOTIHUACAN,CCT15ENLOO11L,611312,Escuelas de educación superior del sector público,11 a 30 personas,AVENIDA,CARLOS HANK GONZALEZ,AVENIDA,CARLOS HANK GONZALEZ,AVENIDA,CARLOS HANK GONZALEZ,AVENIDA,EVA SAMANO,78,,,,,,BARRIO,EVANGELISTA,,,,55816,15,MÉXICO                      ,092,Teotihuacán,0001,Teotihuacán de Arista                                                                                         ,0193,012,,,,Fijo,19.69179964,-98.8781738,2010-07
2324896,15099611312000045002000000U0,ESCUELA NORMAL DE TEXCOCO,,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALLE,POSTE DE LUZ,CERRADA,PRIMERA NORMAL,CERRADA,PRIMERA NORMAL,CALLE,CANAL COXCACOAC,,SN,,,,,PUEBLO,SANTA MARIA TULANCINGO,,,,56200,15,MÉXICO                      ,099,Texcoco,0045,Santa María Tulantongo                                                                                        ,1578,025,,NOR_TEXCOCO@YAHOO.COM.MX,,Fijo,19.53059336,-98.88234285,2014-12
2068412,15104611312000024000000000U3,ESCUELA NORMAL DE TLALNEPANTLA,,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALLE,AV JUAREZ,CALLE,NIÑOS HEROES,AVENIDA,VENUSTIANO CARRANZA,CALLE,NIÑOS HEROES,,SN,,,,,COLONIA,SAN JUAN IXTACALA,,,,54160,15,MÉXICO                      ,104,Tlalnepantla de Baz,0001,Tlalnepantla                                                                                                  ,196A,012,,NORMALTLANEPANTLA@EDUGEM.GOB.MX,,Fijo,19.52110451,-99.17646741,2010-07
2067219,15104611312000035002000000U9,ESCUELA NORMAL DE TLALNEPANTLA Y PREPARATORIA ANEXA SUPERVISION,,611312,Escuelas de educación superior del sector público,6 a 10 personas,CALLE,AV JUAREZ,CALLE,NIÑOS HEROES,AVENIDA,VENUSTIANO CARRANZA,AVENIDA,VENUSTIANO CARRANZA,,SN,,,,,COLONIA,SAN JUAN IXTACALA,,,,54160,15,MÉXICO                      ,104,Tlalnepantla de Baz,0001,Tlalnepantla                                                                                                  ,196A,012,5553672857,,,Fijo,19.52111261,-99.17646438,2010-07
11074421,15120611312000054000000000U6,ESCUELA NORMAL DE ZUMPANGO,ESCUELA NORMAL DE ZUMPANGO 15ENL0009X,611312,Escuelas de educación superior del sector público,31 a 50 personas,CALLE,NICOLAS BRAVO,CALLE,MIGUEL HIDALGO,CALLE,ITURBIDE,CALLE,TLALAPANGO,5,,,,,,BARRIO,DE SAN LORENZO,,,,55604,15,MÉXICO                      ,120,Zumpango,0001,Zumpango de Ocampo                                                                                            ,0058,014,,NORMALZUMPANGO@EDUGEM.GOB.MX,NORMALDEZUMPANGO.EDOMEX.GOB.MX,Fijo,19.79635894,-99.09520404,2024-11
11503325,15031611312000085000000000U9,ESCUELA NORMAL IGNACIO MANUEL ALTAMIRNO,,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALLE,TIZOC,AVENIDA,ARCA DE NOE,CALLE,LAZARO CARDENAS,CALLE,CARRIZALES,,SN,,,1,,COLONIA,ACUITLAPILCO,,,,56335,15,MÉXICO                      ,031,Chimalhuacán,0001,Chimalhuacán                                                                                                  ,1340,005,5513688086,BATRTF@HOTMAIL.COM,,Fijo,19.42177179,-98.93038649,2024-11
9515167,15058611312000224000000000U7,ESCUELA NORMAL NO 4 CCT 15ENL0024P,GOBIERNO DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,31 a 50 personas,AVENIDA,CUARTA AVENIDA JACARANDAS,CALLE,CRISANTEMO,AVENIDA,TULIPAN,AVENIDA,CUARTA AVENIDA (HELIOTROPO),,SN,,,,,COLONIA,LAS FLORES,,,,57310,15,MÉXICO                      ,058,Nezahualcóyotl,0001,Ciudad Nezahualcóyotl                                                                                         ,051A,003,,EN4NEZ@YAHOO.COM.MX,,Fijo,19.41751407,-99.02539018,2024-11
2178134,15058611312000065000000000U4,ESCUELA NORMAL NUMERO 1 DE NEZAHUALCOYOTL CCT 15ENL0015H TURNO DISCONTINUO,SEP,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALLE,CIELITO LINDO,CALLE,EL CLAVELERO,CALLE,FERIA DE LAS FLORES,AVENIDA,CHIMALHUACAN,,SN,,,,,COLONIA,BENITO JUAREZ,,,,57000,15,MÉXICO                      ,058,Nezahualcóyotl,0001,Ciudad Nezahualcóyotl                                                                                         ,0628,027,,,,Fijo,19.40576334,-99.00937269,2010-07
2128600,15058611312000034000000000U0,ESCUELA NORMAL NUMERO 2 DE NEZAHUALCOYOTL,15ENL0023Q,611312,Escuelas de educación superior del sector público,31 a 50 personas,AVENIDA,FRANCISCO VILLA AVENIDA EL CANAL,CALLE,6,AVENIDA,LAS TORRES,AVENIDA,VALLE DE LAS ZAPATAS,,SN,,,,,COLONIA,CAMPESTRE GUADALUPANA,,,,57120,15,MÉXICO                      ,058,Nezahualcóyotl,0001,Ciudad Nezahualcóyotl                                                                                         ,0098,015,,NORMAL2NEZA@GMAIL.COM,,Fijo,19.48712048,-99.06439588,2010-07
10257035,15058611312000184000000000U3,ESCUELA NORMAL SUPERIOR DEL VALLE DE MEXICO SEDE NEZAHUALCOYOTL,DOCTORA ELAINE TURENA PEREZ BALTAZAR,611312,Escuelas de educación superior del sector público,31 a 50 personas,ANDADOR,NINGUNO,CALLE,VALLE DEL MAIZ,AVENIDA,VALLE DEL YUKON,CALLE,VALLE DEL MAIZ,,SN,,,,,COLONIA,VALLE DE ARAGON PRIMERA SECCION,,,,57100,15,MÉXICO                      ,058,Nezahualcóyotl,0001,Ciudad Nezahualcóyotl                                                                                         ,2018,018,,,,Fijo,19.48858268,-99.05296451,2024-11
2085987,15009611162000025011000000U0,ESCUELA OFICIAL LA NORMAL DE AMECAMECA,GOBIERNO DEL ESTADO DE MEXICO,611312,Escuelas de educación superior del sector público,51 a 100 personas,CALLE,GARITA A MATAMOROS,CALLE,A TLAMAPAS,PRIVADA,NINGUNO,CALLE,GARITA A MATAMOROS,,SN,,,,,PUEBLO,AMECAMECA DE JUAREZ,,,,56900,15,MÉXICO                      ,009,Amecameca,0001,Amecameca de Juárez                                                                                           ,0159,031,,,,Fijo,19.11075812,-98.77255584,2010-07
